age,region,education_level,education_field,occupation_category,starting_income,income_growth_rate,current_savings,savings_rate,debt_level,property_price,price_per_sqm,property_type,property_region,years_to_readiness
20,BY,bachelor,data_science,STEM,52998,0.0512197287282969,13731,0.239979008798118,1967,153444,4038,Apartment,BY,5.508089317488095
36,BW,apprenticeship,OfficeAdmin,OfficeAdmin,35349,0.0332049108719353,15938,0.048432391340588,15100,308700,3675,Apartment,BY,25.71378580833655
34,NW,apprenticeship,Retail,Retail,26599,0.0434168549178761,29926,0.0349428694454061,8732,297220,3860,Apartment,BE,25.978673761139905
26,BW,bachelor,business,Finance,51718,0.0640690207414092,9104,0.1259266956468036,12940,115627,2689,Apartment,BW,0.0
20,NW,master,arts_humanities,Arts,25928,0.0274143123401393,5145,0.0586442265344923,11206,478975,5635,Apartment,HH,36.86264717822723
21,BY,apprenticeship,Mechatronics,Mechatronics,56298,0.060109823548621,2656,0.1207327648457365,49908,135324,3759,Apartment,BE,4.402880573102205
23,BW,master,healthcare,Healthcare,41723,0.0279292195462723,47264,0.1823546882740951,22867,630432,6567,Loft,BW,21.435271283588765
24,HH,master,data_science,STEM,108684,0.0497603745993827,23721,0.1963861874375301,12355,556608,7136,Apartment,BY,3.132069391818564
22,NW,master,mathematics,STEM,99366,0.078999306014922,36695,0.1624029716894759,49544,209100,3075,Apartment,BW,1.2289982480643495
23,NW,apprenticeship,OfficeAdmin,OfficeAdmin,45572,0.0198514234892108,41984,0.0574433571583263,35920,233388,6483,Apartment,HH,0.9722649746436308
40,HH,none,none,TechSelfTaught,41300,0.0515489339189241,2998,0.1051549566514294,49509,337790,2664,Apartment,HH,16.854084833318478
27,BE,apprenticeship,Retail,Retail,33378,0.0330711268955085,2420,0.0732911971400706,27339,770886,6822,Maisonette,BY,39.98814520262896
32,BW,apprenticeship,SkilledTrade,SkilledTrade,43105,0.0306933823992113,21210,0.100573228251579,36975,544425,4575,Loft,BY,13.570192292243444
25,BW,apprenticeship,Logistics,Logistics,40307,0.039360494713974,1356,0.022733334737148,48213,587080,9032,Apartment,HE,39.57189329909087
27,BE,bachelor,mathematics,STEM,67981,0.0799895129499742,4374,0.2141667669950793,4462,299088,4154,Apartment,BW,1.5272675896988597
34,BY,master,healthcare,Healthcare,25310,0.0350880218843582,9780,0.0806184967249393,58503,732308,6313,Maisonette,HH,40.0
30,BE,master,data_science,STEM,88929,0.0773507387857559,74697,0.1452180073859244,20222,284160,4736,Apartment,NW,0.0
38,HE,none,none,Sales,36882,0.0360139396696444,2448,0.1009649473212318,42548,199030,3062,Apartment,BW,8.710982633113382
25,HH,master,data_science,STEM,65416,0.0247168618902587,66209,0.3146811541140474,36244,180306,4293,Apartment,HH,0.0
36,HH,master,data_science,STEM,84583,0.0359070685492401,5270,0.0999195067221815,35589,340083,3909,Maisonette,BY,8.701017458453695
21,BW,apprenticeship,SkilledTrade,SkilledTrade,51324,0.0279099770308452,4333,0.0896132401149269,12772,185812,2266,Apartment,BW,7.682395050556506
36,HH,none,none,TechSelfTaught,48212,0.0532318551942086,19871,0.0863631326599388,17300,191060,4660,Apartment,HE,2.9156758275421453
39,BW,bachelor,social_sciences,SocialCare,31557,0.0243948793996945,138,0.0663476131351843,44524,250194,5439,Apartment,NW,16.808193348237598
37,BE,master,engineering,STEM,62824,0.0560813275028262,107694,0.2283099115773878,9573,541634,5062,Penthouse,BW,2.471216502018936
25,BE,none,none,Sales,32427,0.0205225838868325,9664,0.1758771645502199,56763,272875,7375,Apartment,BW,7.267944387581002
26,HE,bachelor,economics,Finance,92562,0.0513695799748771,17051,0.2519413844371566,38153,237761,3257,Apartment,BY,1.61134730139546
35,HE,bachelor,healthcare,Healthcare,50907,0.0392417652734566,7387,0.161534923451475,21694,201607,2429,Loft,BE,6.069648919681589
37,HE,bachelor,economics,Finance,55934,0.0324550211034261,14781,0.149992844368987,12031,481435,6595,Loft,HE,5.72972228995396
28,BW,none,none,Service,30236,0.0148555225795794,42589,0.0399126017841096,44467,218304,6064,Apartment,BY,0.5475744312824937
25,BY,bachelor,mathematics,STEM,90251,0.05574313564163,6859,0.1793383612253566,26582,257230,4435,Apartment,BY,0.982266089664524
35,NW,bachelor,psychology,SocialCare,37725,0.0558342022283144,17426,0.062211789203812,32817,123060,2930,Apartment,HH,2.398291536018398
27,HH,bachelor,computer_science,STEM,84227,0.0405915431785839,16232,0.2740279436390697,60597,400180,5885,Apartment,BW,0.1027654473915817
30,BE,master,arts_humanities,Arts,30729,0.0356636878793617,33250,0.2139913643155727,38215,355420,5468,Apartment,HH,12.47685160148206
30,BY,apprenticeship,Retail,Retail,27718,0.0290299028227933,1626,0.0833996733903907,26226,252414,3411,Apartment,NW,20.788970925231116
27,BY,none,none,Sales,29611,0.0542379309564104,8882,0.0577960453377299,11758,179300,3260,Apartment,HE,12.973356195058445
30,BY,master,mathematics,STEM,77119,0.0414040839628778,45447,0.1002959926043489,670,420090,4422,Maisonette,BE,7.491931801860987
34,HH,none,none,Service,23293,0.0445409319377208,41838,0.0752716377169424,27426,79014,2026,Apartment,BW,0.0
30,BW,none,none,Service,26223,0.0617313273825979,17241,0.1386607565748033,10729,415077,4771,Apartment,BY,16.843951766221522
37,HH,apprenticeship,Retail,Retail,45116,0.0168575775515456,54746,0.1710070397057154,31030,245180,4715,Apartment,BW,0.1541622000324299
24,NW,master,education,Education,42025,0.0161259784335635,16956,0.1338196351929104,29389,167466,4294,Apartment,BY,3.837733381567929
26,BE,bachelor,computer_science,STEM,73658,0.0513880780425918,3375,0.139447204175522,49164,109008,1514,Apartment,NW,0.8993516073464574
23,BW,master,social_sciences,SocialCare,46330,0.0402707112791159,12422,0.0939820617848053,4939,488480,6106,Apartment,BW,16.687918433919666
30,BE,none,none,Sales,36883,0.0346801959295454,4043,0.0618261723337663,46054,459228,10437,Apartment,HE,24.66777373720178
29,BY,apprenticeship,SkilledTrade,SkilledTrade,34909,0.0154156677817271,58925,0.1084683736034482,30003,158355,3105,Apartment,BW,0.0
24,HE,bachelor,mathematics,STEM,98954,0.0842438690823891,8254,0.2581329252342736,19035,388320,4854,Apartment,BY,1.0155117550752082
35,BW,bachelor,economics,Finance,113462,0.0411605828265169,83173,0.1906374379935259,13130,384608,6868,Apartment,BY,0.0
20,BW,master,mathematics,STEM,53361,0.0532573052815118,25951,0.2264517197829088,43108,299589,2699,Loft,BW,1.2541476455946308
24,BE,none,none,Service,27786,0.0343187986622026,6624,0.0853024577554187,7422,320707,4517,Apartment,HE,24.598988320880355
40,HH,apprenticeship,Logistics,Logistics,46478,0.0304866438769845,59911,0.074199724975956,11814,163726,2306,Apartment,HH,0.9477025229595892
31,BW,bachelor,healthcare,Healthcare,59986,0.034399109975001,51643,0.060098067685251,7154,182192,3088,Apartment,BE,1.5894242765723086
30,NW,apprenticeship,Logistics,Logistics,39177,0.0131230086513338,12094,0.1881615131791813,48577,233064,3237,Apartment,HH,3.78602493548403
29,BE,master,data_science,STEM,102408,0.0604789165702832,74987,0.1817673549895282,12069,173849,4043,Apartment,NW,0.0
34,NW,apprenticeship,Logistics,Logistics,33150,0.0339953762635066,9821,0.0407075643093035,58744,518178,5062,Apartment,HH,38.60175032681243
20,BY,apprenticeship,Retail,Retail,29006,0.0460826735195563,42854,0.0821657972131282,37952,417739,5033,Apartment,HH,15.85457753913299
19,NW,bachelor,engineering,STEM,44315,0.042709133105002,27458,0.1041851532158415,7537,417600,4800,Apartment,NW,10.48098212235335
25,HH,bachelor,business,Finance,76975,0.0678592622897629,5005,0.2635343253185017,603,367353,5831,Loft,HH,1.7633073902830187
40,BY,bachelor,education,Education,32569,0.0296820900266879,92173,0.0869954787929835,44869,281350,5627,Apartment,BY,2.356828304577774
37,HH,master,psychology,SocialCare,28851,0.0533447130698995,18442,0.1433234776769475,28442,453549,6213,Apartment,HE,25.66683535817845
32,BE,bachelor,business,Finance,75908,0.0537547551373335,23821,0.2718591675607704,26118,411378,6233,Loft,HE,2.336619855932886
28,BW,apprenticeship,Logistics,Logistics,26693,0.044679502999752,53614,0.0646236685936184,2322,137292,2692,Apartment,NW,1.4464688841755626
40,BE,none,none,Service,22181,0.0493020084940646,68865,0.0445581483335013,45014,277070,3655,Apartment,NW,8.813883371576543
20,BY,master,education,Education,43925,0.0262233352045035,19815,0.1829820892314477,23938,207000,3000,Apartment,BE,2.5144010185257226
37,HH,none,none,Service,17438,0.0254439966482563,40937,0.1388080576207695,48134,493522,3886,Maisonette,BE,39.16715872306938
39,BE,none,none,Service,29794,0.0240268561369715,8476,0.0635315747453587,2420,286286,3718,Maisonette,NW,19.37431090612122
27,BE,master,engineering,STEM,40763,0.0411767980281229,20221,0.2047695394809661,31470,216883,2971,Apartment,HE,3.636502984785648
33,BW,apprenticeship,OfficeAdmin,OfficeAdmin,28840,0.0163777230723534,42657,0.1443478054705302,34760,318108,6492,Apartment,NW,22.560961738122774
40,BW,none,none,Service,31039,0.0145535976530472,6024,0.1081669719638698,46755,202232,2974,Apartment,BE,15.741115846686796
20,BE,bachelor,healthcare,Healthcare,51083,0.0217550603208985,13159,0.079476473134531,42142,625842,9934,Apartment,HE,22.653322929378216
36,BY,master,data_science,STEM,83665,0.0654207646911185,13873,0.1554139315492745,33696,285244,4918,Apartment,HE,4.176318190145088
18,HH,bachelor,psychology,SocialCare,27704,0.0242033396368147,18701,0.0588160056508812,34617,130320,1810,Apartment,HH,5.6443408897091105
26,HH,bachelor,engineering,STEM,58524,0.0164948441512439,11694,0.1158142695928519,58800,132088,3476,Apartment,BW,1.2877649351855007
39,HH,bachelor,data_science,STEM,43866,0.0468780100573179,31287,0.1098153461994327,37916,380070,4635,Apartment,BW,4.491070864642585
32,HH,none,none,Service,21478,0.0428112951048251,10402,0.1210816833475687,27775,220387,3019,Apartment,HE,10.317691609180017
39,HE,apprenticeship,Retail,Retail,31812,0.0287106401033334,5658,0.0466704094291223,48138,321672,4124,Apartment,BW,37.37320087813592
40,HH,none,none,TechSelfTaught,54651,0.058837655214825,7368,0.1421712188536102,32853,177928,3868,Apartment,HH,3.0807070392067524
36,BE,master,psychology,SocialCare,35287,0.042711656353698,24393,0.0997662928312163,40718,190486,4141,Apartment,HE,2.1559848188587245
38,HH,none,none,Sales,40515,0.0424737769580475,24059,0.0950992153137599,31912,319956,3809,Apartment,HE,13.57235080866406
26,BE,bachelor,education,Education,42363,0.0341205009303178,72305,0.0788364087644229,4171,732730,7795,Penthouse,NW,28.090296912493766
35,HE,none,none,Service,25331,0.0443017199997129,65222,0.1140750896750796,34632,353990,5057,Apartment,HE,18.120634970878665
39,HH,master,business,Finance,61128,0.0381153457746876,46422,0.1775489719848081,42260,252860,5380,Apartment,BE,4.004605478567953
23,NW,apprenticeship,Retail,Retail,36040,0.0184188300163647,12635,0.0979503252095002,32145,483910,6913,Apartment,BW,32.16220985355477
30,BY,apprenticeship,Logistics,Logistics,26350,0.0163429048875269,25827,0.041866309033554,9761,697452,5244,Penthouse,BW,40.0
36,BE,apprenticeship,SkilledTrade,SkilledTrade,31154,0.0340460925134365,37973,0.1043288434931919,37451,471940,6742,Apartment,HE,21.850906679535985
31,HH,apprenticeship,SkilledTrade,SkilledTrade,40800,0.0346288833277917,45566,0.076949785547917,32259,250036,3677,Apartment,HE,3.804706633968573
37,HE,apprenticeship,SkilledTrade,SkilledTrade,31425,0.0642610634417834,33188,0.0638908057300378,32291,1088304,9717,Loft,BE,30.575903330752656
27,HE,none,none,Sales,34253,0.0317369675420101,59020,0.1181010788477247,15245,573183,8307,Maisonette,HE,24.48345008442641
31,NW,bachelor,engineering,STEM,105907,0.0201394998440197,20848,0.1043982058830573,34963,123000,1500,Apartment,NW,0.3487913001398397
24,HE,apprenticeship,Retail,Retail,18986,0.0117316299734,19694,0.0740685347812352,14514,146727,2329,Apartment,HE,8.228874068544046
34,BE,apprenticeship,Mechatronics,Mechatronics,33676,0.0352043945563834,29171,0.0650218474467801,19087,211936,5728,Apartment,BW,9.7826599891633
32,BY,apprenticeship,Retail,Retail,33121,0.0298196647449267,761,0.0823478837760274,16831,223524,3548,Loft,BW,12.35544646655657
28,HE,bachelor,healthcare,Healthcare,50330,0.0494906858026847,32185,0.1452620530761362,18170,393432,5044,Apartment,HE,6.777212083975138
19,BY,master,business,Finance,41951,0.0732788187546806,29362,0.1688470745342695,19581,486180,5402,Apartment,HE,10.357999326882588
20,HE,bachelor,healthcare,Healthcare,46364,0.0409455387587509,8095,0.1377644030768221,132,250460,3578,Apartment,BY,4.39339008585176
24,BW,bachelor,education,Education,29008,0.0219449216241968,47148,0.053207037826848,3621,346205,4073,Apartment,HH,16.457631356746475
27,HH,apprenticeship,Mechatronics,Mechatronics,35687,0.0134539359369319,33719,0.0635849950459621,31268,78812,2074,Apartment,BY,0.9128716203567884
18,BW,bachelor,healthcare,Healthcare,54681,0.0215280292599886,12738,0.1278713294186586,27968,255529,4189,Apartment,HH,6.146999932008295
32,BE,master,education,Education,42474,0.0201961136525061,40630,0.128874723344721,27250,195756,4449,Apartment,HE,2.0769543499417753
32,HE,apprenticeship,SkilledTrade,SkilledTrade,40446,0.013748187128257,19056,0.075488515334609,12932,216752,2852,Apartment,BW,11.475774916203273
26,BE,apprenticeship,Retail,Retail,38761,0.0266159945014019,1745,0.0269451131809487,31440,323136,4488,Apartment,BY,35.29763757308991
25,HE,none,none,TechSelfTaught,38031,0.0612910760775451,14623,0.1571410766549607,5551,259086,2978,Apartment,NW,5.651953248230762
18,NW,apprenticeship,Logistics,Logistics,31211,0.0403075918132343,19386,0.0953372585498023,2503,483483,5313,Loft,HE,21.388529391584655
20,BW,none,none,Service,28454,0.0283619242311537,9276,0.147813154178357,31096,534072,6358,Apartment,BW,32.61977721530129
38,BY,master,social_sciences,SocialCare,32354,0.0501563469088336,71423,0.0435723198781463,36949,152784,4244,Apartment,BW,0.1971904997250222
31,HH,master,business,Finance,62617,0.0770479914493331,10678,0.2480845101552172,29763,202550,4051,Apartment,BW,4.056653747644329
23,HH,bachelor,healthcare,Healthcare,50252,0.0247492313086744,12569,0.1133581202619555,13058,393150,5242,Apartment,NW,12.030748722178254
35,BW,none,none,Service,26917,0.0135487862861258,16611,0.0432158339241868,44515,209684,3382,Apartment,BW,26.281539550607423
25,BW,none,none,Sales,32630,0.0451430619820531,12717,0.1126057151165767,25280,508185,7365,Apartment,NW,15.30215752426099
40,BE,apprenticeship,Mechatronics,Mechatronics,51529,0.0474402835118824,74286,0.1073740967608631,22076,301200,3765,Apartment,BW,0.0
28,BY,none,none,Service,18781,0.0152123366107063,5943,0.1156013092338497,5386,239712,2724,Apartment,HE,29.730947428777103
22,BW,master,arts_humanities,Arts,32067,0.03253068720829,18120,0.0382428160944153,28668,214458,3459,Apartment,NW,15.566472883250585
40,HH,apprenticeship,Logistics,Logistics,40368,0.0124832494651139,60867,0.1327797246353799,13578,283104,3932,Apartment,BE,0.0
35,BY,master,data_science,STEM,54844,0.0448814958979542,46087,0.1562979689684843,40847,286450,3370,Maisonette,BE,0.0939080966134495
37,NW,master,data_science,STEM,95461,0.036456802349148,69185,0.1959968485258279,34580,1740000,15000,Penthouse,BW,24.983256212810566
29,NW,none,none,Service,42850,0.0410080239144356,28295,0.1226161238539008,32824,282100,4030,Apartment,BY,6.21602664331048
36,HE,apprenticeship,Retail,Retail,30632,0.0390112238210921,23515,0.0349507107332948,45150,188328,2478,Apartment,BE,11.101211922386817
32,HH,bachelor,computer_science,STEM,59058,0.0736470118857676,24922,0.3057352120016534,5326,317520,3969,Apartment,BY,1.5824480985579077
29,BE,apprenticeship,Retail,Retail,37339,0.0315492314718868,27612,0.1306882467323703,25165,87990,2095,Apartment,BW,0.138094781422134
39,NW,master,mathematics,STEM,50547,0.0369273944321925,10032,0.127508700438001,26027,133020,3695,Apartment,NW,2.4563600915230777
20,HE,master,social_sciences,SocialCare,24758,0.0356654456459769,15592,0.0373249380298241,41743,215220,4220,Apartment,HE,20.099853015418773
34,NW,bachelor,education,Education,36045,0.0357695946027239,3507,0.0907779937598698,876,554606,6682,Loft,BY,28.31212637016403
24,BE,apprenticeship,OfficeAdmin,OfficeAdmin,30702,0.0292782786749897,14630,0.1451237536262051,1446,199852,2939,Apartment,NW,9.94408370061342
29,NW,bachelor,data_science,STEM,43539,0.0529880387379609,23371,0.2037194182310708,27283,410580,9124,Apartment,HE,6.215943135314027
21,BY,none,none,Service,33005,0.0082418539843214,6518,0.0601439395096621,14476,666375,8885,Apartment,BE,40.0
20,HE,master,engineering,STEM,103356,0.0415068347198258,11568,0.212441000551949,15537,115056,2256,Apartment,BW,0.0
30,BY,apprenticeship,Retail,Retail,24628,0.0436225436814918,28055,0.0649177164840364,32916,519624,6186,Maisonette,NW,25.189392458970268
36,BE,none,none,Sales,26818,0.0381421000403297,10975,0.044254170657498,369,312479,3511,Apartment,BE,24.120384372247933
31,HH,apprenticeship,Logistics,Logistics,23122,0.0110401350744077,39233,0.0563672794295245,4390,147924,4109,Apartment,BW,1.2177378636551457
34,BE,none,none,SkilledTrade,40807,0.0198977781154265,18182,0.077916678960669,32700,92016,2556,Apartment,NW,1.0695161714963652
23,HE,apprenticeship,SkilledTrade,SkilledTrade,36309,0.0209444574947048,19927,0.1110923934041527,30494,475490,5594,Apartment,BW,29.619671499653457
24,BY,apprenticeship,Retail,Retail,21890,0.0333764141419636,13466,0.1465735054402256,48802,251043,6437,Apartment,BY,11.053178126434595
24,HE,apprenticeship,Logistics,Logistics,40911,0.0144532380743837,47425,0.0654238751150801,14013,239040,3320,Loft,HH,1.0876953442351336
28,HE,none,none,Service,31044,0.0194725600382772,13662,0.0900613521388591,24367,225219,6087,Apartment,HH,11.33726293155219
21,HE,apprenticeship,OfficeAdmin,OfficeAdmin,20101,0.0530234028243428,35770,0.0603066915920479,20830,334138,5761,Apartment,BE,18.34134757659581
25,BW,bachelor,computer_science,STEM,64620,0.0494034062390557,41474,0.0973149663023024,26532,244188,4284,Apartment,HE,3.0015924975830135
30,BE,bachelor,economics,Finance,39557,0.0374579967242342,16865,0.1621484728356849,24942,191862,3366,Apartment,NW,2.6586119562785213
31,NW,none,none,Sales,54390,0.021004034002207,51008,0.1361379863690867,32226,509775,4855,Penthouse,NW,10.081828484663047
34,HE,master,business,Finance,106159,0.0913146612325014,47723,0.1172821131798293,9867,322536,3624,Apartment,NW,3.8999754515038783
20,BY,none,none,Sales,58249,0.0175113905830178,11822,0.0620420400556451,11541,183750,4375,Apartment,NW,8.849627610681576
19,BY,none,none,TechSelfTaught,50716,0.0934591636999939,2454,0.0493475155188486,36685,270642,6294,Apartment,HE,14.338778725630837
25,HE,apprenticeship,Logistics,Logistics,34933,0.0359976737582732,3800,0.0419494237070585,30080,162800,2035,Apartment,NW,21.741509310276747
36,BE,apprenticeship,Mechatronics,Mechatronics,30605,0.0295081850438298,547,0.0943912792274153,46597,410868,3636,Maisonette,HE,24.662914434373377
26,HH,bachelor,psychology,SocialCare,43842,0.0487918032475551,11721,0.0361441651333021,9998,150075,3335,Apartment,HH,10.945242914778817
20,BE,none,none,Service,25071,0.0225724553967263,15459,0.0826843238816503,38320,252400,5048,Apartment,HH,20.54704935151217
25,HE,master,economics,Finance,56842,0.0898944960552497,25353,0.22101009392927,42195,197904,2356,Apartment,HH,3.0480227948596204
18,HE,master,social_sciences,SocialCare,44280,0.0358125066194754,862,0.1358520546071262,49175,219600,6100,Apartment,HH,8.26698192436493
25,BE,master,arts_humanities,Arts,40936,0.0560750033430643,17275,0.0879629039813237,20680,147593,3989,Apartment,BW,4.284172769608247
35,HH,none,none,TechSelfTaught,58479,0.0318275484294842,57019,0.1269497543552838,40176,540108,6668,Apartment,HE,7.301645891059907
34,BW,none,none,Service,18032,0.0194799663285012,32982,0.1218517437881533,21996,314482,6418,Apartment,HE,39.14118925416284
24,BY,master,social_sciences,SocialCare,38883,0.0636115324209202,3256,0.0318830412536903,4885,143080,2044,Apartment,NW,11.27347041388507
19,BW,master,engineering,STEM,67862,0.0570002714633053,5329,0.1821272272820684,30324,93510,2078,Apartment,BE,6.375788798358544
24,BE,bachelor,arts_humanities,Arts,21565,0.0429210431629093,35973,0.0421408951708684,26754,902772,8359,Penthouse,BW,40.0
21,BW,master,engineering,STEM,79388,0.0397771972491209,5776,0.0344063144434337,35244,441320,3740,Maisonette,HH,20.90770663498525
28,NW,apprenticeship,Retail,Retail,28447,0.0351360746889778,3541,0.0625388398728597,33456,264688,3728,Apartment,HH,19.775809198000186
27,BW,bachelor,education,Education,34876,0.015778185246316,14390,0.0580844366473645,29517,399750,3075,Maisonette,NW,25.621044001678005
38,HH,master,engineering,STEM,73184,0.0250311201112119,36695,0.0687437377382637,27471,387448,5098,Apartment,HE,4.931041606169486
39,BY,none,none,SkilledTrade,44140,0.0421592469752656,15951,0.1933494594318707,34778,633913,5327,Loft,BW,12.458084118205182
18,HE,bachelor,arts_humanities,Arts,39037,0.0073657759575596,40074,0.0324731349824121,3980,554880,6528,Apartment,BY,38.36791293000768
20,BW,apprenticeship,Mechatronics,Mechatronics,21747,0.0198730212090069,1579,0.0758081053857488,2637,113064,2692,Apartment,BW,13.352550362438365
28,BY,bachelor,engineering,STEM,42140,0.0558500105371311,26826,0.1622227004682971,14366,369936,5872,Apartment,HE,5.516733035696011
31,HH,apprenticeship,OfficeAdmin,OfficeAdmin,34334,0.0139244929179176,68626,0.1083096252824775,9045,250452,4638,Apartment,BW,1.9390838114626183
35,HH,apprenticeship,Logistics,Logistics,35871,0.0445032461357202,5921,0.0409729215202829,33010,84000,1500,Apartment,NW,6.733415108755917
38,HH,none,none,Sales,42710,0.0493570301293406,47919,0.0385690607782534,32335,530195,5581,Penthouse,BY,21.17496235460962
36,BE,apprenticeship,OfficeAdmin,OfficeAdmin,39622,0.0263209411392119,8362,0.083740591511045,5685,416330,4898,Maisonette,HE,21.655142720671947
30,HH,master,computer_science,STEM,78392,0.0396354270859939,69351,0.105050998538375,4715,347971,4901,Maisonette,NW,0.3657959798829291
32,HE,bachelor,social_sciences,SocialCare,29720,0.0616397817300808,22249,0.0681744751126216,14,274176,4284,Apartment,HE,16.040124970126286
33,BW,bachelor,computer_science,STEM,64307,0.0700955867154471,33307,0.141535765040753,33381,155376,3237,Apartment,NW,0.0
19,NW,master,engineering,STEM,69509,0.0357680688175207,7279,0.135326284024027,25285,375288,4938,Apartment,NW,6.092376477324268
21,BE,none,none,Service,20220,0.0460359463758026,10306,0.0764472162363069,35441,446896,6572,Apartment,BY,36.190804514453674
28,BY,master,computer_science,STEM,67383,0.0683836287787788,24918,0.1903982130517538,31927,176694,3606,Apartment,BE,1.1137677119328009
20,BW,master,arts_humanities,Arts,34323,0.0529530286041742,37877,0.1157612836739175,34931,312957,4671,Maisonette,BW,3.0240824896097873
37,NW,bachelor,computer_science,STEM,65257,0.035152192392905,23219,0.1573197312539931,16583,214916,4133,Apartment,BE,0.1636187732643943
40,HH,master,mathematics,STEM,98675,0.0446941621999766,697,0.1825089595333929,6804,147480,2458,Apartment,BE,1.3116604339606328
33,HE,bachelor,education,Education,41040,0.0223573780058629,153,0.1295988182086392,29647,153860,4396,Apartment,BW,7.768526948722104
40,BE,apprenticeship,SkilledTrade,SkilledTrade,36310,0.0619228258336715,42690,0.1087483405483104,42768,596000,7450,Apartment,BE,7.820454601156523
18,HH,master,economics,Finance,62237,0.0384969537158522,10820,0.3476868600185185,36108,250992,3984,Apartment,NW,2.8723042025867183
19,HH,apprenticeship,Mechatronics,Mechatronics,41453,0.0259500044489797,13339,0.0915174476761477,42147,571266,4776,Apartment,BW,32.066260902442465
29,BE,none,none,Service,18724,0.0106303951947123,3685,0.1186687578208111,3455,258567,3273,Apartment,NW,40.0
31,HE,apprenticeship,Retail,Retail,21010,0.0183893410940706,5837,0.1417628839410346,31946,159285,3885,Apartment,BE,9.842763530308664
33,HE,bachelor,mathematics,STEM,58814,0.02695333206132,63984,0.1979124181274571,21794,70630,2018,Apartment,BE,0.0
32,BE,master,data_science,STEM,61117,0.0389912251796413,48262,0.165775033493593,11802,341228,3709,Maisonette,NW,1.397018002353447
19,HH,apprenticeship,SkilledTrade,SkilledTrade,40122,0.0409726925661317,19717,0.1780318765240016,37757,311112,3576,Apartment,NW,8.776086231100024
20,HE,none,none,Sales,53882,0.0477157350289175,9293,0.0782112306993173,40469,81120,2080,Apartment,NW,2.374332469851871
20,BE,none,none,TechSelfTaught,44584,0.0499706174927071,6057,0.1088472773964531,8019,277290,4266,Loft,BW,8.38908029254791
22,HH,bachelor,data_science,STEM,55957,0.0520094998132328,14768,0.1092955234017517,17195,335198,8821,Apartment,BW,8.762816722411074
20,NW,apprenticeship,Logistics,Logistics,37169,0.0172476759784916,17733,0.0924798693242635,40883,155628,2882,Apartment,BE,6.950642489078889
34,BY,none,none,Sales,30799,0.0196594388858356,5830,0.0685680313228439,4595,142502,3314,Apartment,BY,7.445196945891972
33,NW,bachelor,mathematics,STEM,57652,0.0399083370377725,76732,0.1329740132614302,5133,152760,3819,Apartment,HH,0.0
31,BW,bachelor,social_sciences,SocialCare,37461,0.0247639372631934,63087,0.0647064076390861,43826,359760,4497,Apartment,BW,14.025757931411407
30,NW,none,none,TechSelfTaught,35560,0.0541024705877647,16048,0.0567989857345721,32295,262926,4869,Apartment,BW,17.17643292626403
26,HH,none,none,SkilledTrade,26542,0.0291267717995453,52528,0.2212131664628926,33365,257920,4030,Apartment,HE,6.630762094422899
40,HH,apprenticeship,Mechatronics,Mechatronics,35636,0.025349662235309,93115,0.1309441818891073,34157,204828,2626,Loft,HE,0.0
29,BY,none,none,Service,28777,0.0464733542239027,22856,0.0708065607048572,22666,255671,3601,Apartment,BW,6.710179874099605
33,NW,bachelor,healthcare,Healthcare,40423,0.0452604242808851,10348,0.0690893313161115,20289,438772,5102,Apartment,BY,28.41248383167921
33,NW,bachelor,computer_science,STEM,87919,0.0736530237130998,1451,0.1855784307289782,20889,253812,4881,Apartment,BY,3.807247795218135
37,BE,apprenticeship,Logistics,Logistics,36031,0.0238747003739925,26893,0.0671497102206909,19185,224154,3558,Apartment,HE,8.043882846744847
25,BY,apprenticeship,SkilledTrade,SkilledTrade,41554,0.0228299359084116,49395,0.0487207750363217,4777,519318,8802,Apartment,NW,20.10220267298244
37,BY,bachelor,economics,Finance,37956,0.0396663349211742,26001,0.1431203991745588,11949,367922,5182,Apartment,BW,10.28379378771827
28,HE,none,none,TechSelfTaught,50768,0.0476427093353753,35625,0.0435336717759067,17048,381087,5523,Apartment,HE,19.965475674781864
38,HH,master,social_sciences,SocialCare,37077,0.0549361351131007,11916,0.0629809635718425,39790,123192,2088,Apartment,HE,3.789533292541738
24,HE,apprenticeship,OfficeAdmin,OfficeAdmin,37068,0.0107575327122794,44098,0.0664192176904576,18502,164010,2310,Apartment,BW,1.0203963600017278
20,HE,apprenticeship,Mechatronics,Mechatronics,50470,0.0302570601837479,20349,0.0669099358093314,28153,230032,2614,Apartment,HE,7.279775318351255
32,NW,apprenticeship,Logistics,Logistics,25286,0.0440287052590604,61516,0.1658995327362589,22120,277648,4144,Apartment,BY,9.189243543571838
32,HH,apprenticeship,SkilledTrade,SkilledTrade,35913,0.0204797177231856,27640,0.061629128704111,18323,416700,4630,Apartment,BW,26.733329068484384
25,BE,master,mathematics,STEM,33749,0.0425859746378652,51907,0.079788716785083,17111,275172,3988,Apartment,BE,2.247406981170669
23,NW,bachelor,psychology,SocialCare,38152,0.0456396873439264,11920,0.1526128162676586,42975,150048,3126,Apartment,NW,1.1828234938200168
38,BW,none,none,SkilledTrade,40510,0.0068782634169215,32314,0.0538287871883832,48918,149853,2629,Apartment,HE,0.9902483170307615
30,BY,none,none,SkilledTrade,42056,0.0335063934754383,46956,0.1039145124368682,32096,213590,3445,Apartment,NW,1.3237957292149702
